id,long,lat,height,radius
22089,113.68755547042045,-27.40916292346414,527.1940772280288 km,8141.5095066323065 km
22090,146.6134798200685,-34.439649481624954,552.838876945068 km,6097.625143325726 km
22091,121.53849502746107,-15.553814147075148,459.77158439808073 km,24895.57506427253 km
22092,126.94802500108892,-39.15327144664011,493.7472082167389 km,11375.543626982537 km
22093,132.85308525037885,-20.494935933803912,427.2538270088316 km,22172.48882527555 km
22094,142.43919844411414,-30.319343207456185,590.1772732457662 km,27970.16341071761 km
22095,120.87638342719839,-43.152672029085224,249.75098635575634 km,28610.95448814335 km
22096,122.0409417785317,-21.697080884224192,556.5462703436176 km,27053.62055156802 km
22097,153.53742743681286,-27.41560543832137,258.829968244061 km,25175.858532061164 km
22098,152.9390973227425,-38.395075551972205,258.580247313565 km,21014.684560340058 km
22099,152.59332278150416,-10.213316046445215,423.079109210312 km,14024.585516224808 km
22100,147.82972517854785,-12.612112010708017,532.7122697207213 km,19040.054197653946 km
22101,116.35952199839247,-12.452469730542706,307.91963337284824 km,8935.482595300566 km
22102,153.9439786640848,-27.231156077026153,355.6030456288827 km,23310.95896418496 km
22103,151.6237726116787,-36.4316844462024,513.3619190573728 km,22110.489813673834 km
22104,122.64050512097558,-19.260890528128574,270.89469947293014 km,25754.505564314717 km
22105,128.22515797643467,-17.07014225357924,152.61178223972885 km,26190.595539436417 km
22106,125.1082084539669,-23.83060788842452,308.37175972422784 km,7285.0148171736055 km
22107,122.55148262627772,-36.06728447389522,406.75635429657837 km,9237.626469442923 km
22108,116.26942568756351,-15.741470114124365,447.46311568613356 km,28975.225026178756 km
22109,116.908072181894,-26.225893355363386,579.572306321855 km,20333.14026412047 km
22110,154.35198847037333,-33.05495146375464,453.1470769162097 km,13402.259646667932 km
22111,153.83600827204913,-15.296836590020458,189.24475013772525 km,17740.05925034194 km
22112,142.7755894549813,-24.9723808756506,117.37792586142112 km,12568.2010095509 km
22113,129.31175280313147,-36.059683624186405,448.5683968609456 km,15177.200163781188 km
22114,131.48383329380852,-26.603222290627752,360.6050973340724 km,8961.598464356437 km
22115,134.26457916731667,-26.50451808438577,170.57603746840513 km,10067.590934257812 km
22116,139.1782360845578,-28.02980747742481,146.04867688921456 km,16543.366815583657 km
22117,153.58374143801882,-32.60615017094922,462.508152457628 km,18574.68400031224 km
22118,136.7905868249694,-30.966403653844957,347.41767788796733 km,24743.729955194678 km
22119,127.51257507028288,-12.476144749161403,288.7722413314747 km,7540.1964962424245 km
22120,115.49573347036852,-37.16000169588828,371.709333169917 km,23369.50001155126 km
22121,152.57769158071844,-12.79318396178439,180.1980299683937 km,9291.362828131707 km
22122,151.18791474287252,-39.60844620767625,383.4284941402621 km,8157.699912863169 km
22123,145.20791242234876,-15.816354751418999,510.8935288255581 km,28496.86722832078 km
22124,129.8427798594754,-20.60845515458215,123.446685796078 km,5761.647048611566 km
22125,143.4509477163292,-11.23630847222396,452.0709409211152 km,24208.510832717955 km
22126,152.2525307070701,-18.123583968381354,361.1685355895235 km,18089.94983203109 km
22127,124.02754629027194,-21.14900855163324,573.0945730380976 km,10873.973033421657 km
22128,122.78095752399128,-39.289355351890215,276.46087534680095 km,8197.124960234498 km
22129,152.79445595203435,-21.11282995783706,337.07712262496267 km,10088.749481456769 km
22130,145.27866193475865,-43.16757243657048,284.30519510862223 km,12763.60672015042 km
22131,129.17120719990083,-19.57723232845278,438.93343825403883 km,6058.552628237697 km
22132,134.85550310865221,-19.36133072713338,194.58143674593472 km,5501.445475857807 km
22133,128.97524307759835,-24.500258196491366,258.11165224277295 km,28218.544338422314 km
22134,121.90164675394723,-26.46119776370425,361.598751000148 km,5948.53968080213 km
22135,125.50299359334373,-43.95768670051267,203.1793512906131 km,25983.69417778 km
22136,141.70524116143025,-17.38746844684884,484.59371002439184 km,18376.923352276535 km
22137,113.75200271271763,-20.164025160348285,341.9246985527464 km,16717.774436618336 km
22138,117.53007745647282,-36.91485714832499,549.0619308449394 km,15732.813013665798 km
22139,125.48200417953085,-37.54080267313633,361.83711866533133 km,19176.016205474578 km
22140,147.86687016969037,-13.843041093533731,573.7605833138407 km,17177.509008523673 km
22141,150.3337720725375,-27.44243537271671,471.5027686981832 km,28426.30838811881 km
22142,147.38006466812314,-14.816701040372209,217.7204710693272 km,24310.732759930776 km
22143,132.52115796673485,-30.310036467650008,420.91902453130484 km,7633.045656954705 km
22144,111.93406253570261,-22.816994422453003,300.95227176813194 km,8083.9991808985615 km
22145,154.94147462941643,-27.456784628623517,133.79060365308973 km,8315.377852991722 km
22146,139.64507286276185,-38.90928102064352,134.9741857215306 km,26961.276853902666 km
22147,137.10654309273235,-21.344597283772078,490.2273222686891 km,28325.310965076955 km
22148,127.0266182210371,-18.6153927974332,521.3826690066971 km,27912.61350377554 km
22149,149.98794515390148,-19.012392632056365,192.85285951256984 km,9130.952440999834 km
22150,115.19520314220964,-44.105395597582486,432.19551447541835 km,10182.086054896023 km
22151,118.18292551394833,-35.802281757278195,447.077067704506 km,6318.445586498287 km
22152,126.48960438955353,-38.245933646476225,523.414064923492 km,17400.96959194234 km
22153,124.02974157078428,-42.48071516066462,439.613919774887 km,20341.740334332586 km
22154,128.86645959976164,-40.18454167096867,317.58468734666474 km,8669.301908789228 km
22155,121.36857022530182,-23.245963159027376,421.4451789311542 km,12652.931092356834 km
22156,131.92918087639413,-21.45231986157559,235.36368031972933 km,12905.76116428572 km
22157,147.3721396915461,-20.79328994312974,427.4590604090443 km,26679.935123502135 km
22158,124.18993344840568,-19.465605487264344,351.1859415440202 km,21588.196387651362 km
22159,146.10847475691477,-41.22682995420372,424.85194583403154 km,29748.771672637205 km
22160,119.2650245084991,-32.90620042884164,452.0891772654285 km,6192.820000499378 km
22161,153.98978038946152,-39.50679229721683,447.5710593622737 km,18718.693467058427 km
22162,142.16684776350607,-9.447666860253698,542.5056449873805 km,20302.855574782403 km
22163,134.28843449110084,-9.228388956645965,199.77942426357916 km,21239.0410047286 km
22164,141.64865521717354,-38.463125586701175,342.9906084678605 km,16060.92221351773 km
22165,151.1403309555746,-35.685171820937896,518.4642648174749 km,28341.497607631958 km
22166,135.69685307763075,-41.95286706474621,507.286967783041 km,26554.565557806138 km
22167,149.35571804135537,-14.455081769245716,211.26522905883456 km,29257.14842758189 km
22168,147.0806102503629,-38.12195430399234,468.75061743032023 km,11227.178454016954 km
22169,143.01232279207807,-20.708694094141325,365.66886296054037 km,16855.823487263322 km
22170,127.51961225420149,-24.44696054537725,537.6508204278546 km,25694.5800688653 km
22171,112.91558132509955,-17.689130313858023,417.00788820789796 km,17914.892561486595 km
22172,112.7063488250246,-36.69734990864204,407.54911355473166 km,21117.203800596835 km
22173,113.2055165502189,-11.248321404198329,194.97620520311682 km,26369.174299169397 km
22174,132.0840680390313,-26.93232186121244,476.70659012425864 km,8173.522873828685 km
22175,114.71885642784389,-38.89536056024014,107.46528135888374 km,10136.236261819726 km
22176,141.26760104131762,-22.30801189672318,562.1241812702181 km,29145.317197147022 km
22177,116.18598715962864,-25.739741302229984,508.0012291174837 km,20651.96588645098 km
22178,144.4162766146646,-38.72780044457248,433.6967441100839 km,24690.83943788992 km
22179,117.40877419529113,-20.028473568322706,543.8494254596598 km,17532.908314054876 km
22180,123.53717976711239,-32.16656797462761,119.37419168913529 km,23424.626877843915 km
22181,118.75520832936738,-21.348943684809434,572.4248433226287 km,8965.526068692221 km
22182,127.47728375267344,-10.657882787800759,347.2811450748761 km,11457.97565279989 km
22183,137.20040356677285,-28.68095709405654,499.78514472306983 km,29119.244591877166 km
22184,123.05376029434387,-28.237952634081378,364.9432235669356 km,25862.78651700072 km
22185,149.4225053497098,-41.25110651920183,214.37805701064823 km,15229.92972105583 km
22186,111.94919562963057,-29.68511043982261,109.93717481628187 km,21367.948695670413 km
22187,146.93188711343055,-21.680807839507334,347.50037295497617 km,21663.13782755872 km
22188,124.81748159238457,-42.43825276907435,144.2684080056696 km,8779.554948663648 km
22189,115.5381561193028,-10.15974324362086,414.1897208052634 km,25043.078528055554 km
22190,149.80025777426226,-11.551124952363132,182.49922426651418 km,21428.264123883797 km
22191,139.1961816378289,-28.214767579694335,363.8338665508401 km,9588.464854922418 km
22192,114.22870074790754,-21.56299916151176,551.2759980629586 km,15123.010949142144 km
22193,136.20996192002843,-31.9508811194208,235.01524819270267 km,11121.398801906525 km
22194,122.74409644075754,-16.445937817721976,355.6460891612224 km,26663.816340878166 km
22195,114.87188201502717,-31.488430033981324,343.7874842991465 km,24762.345826464058 km
22196,123.12594164668546,-22.476037929281677,290.00288213193414 km,6371.559622953594 km
22197,118.775937671616,-21.55437520596589,312.8001865573774 km,9367.050868337727 km
22198,147.05995777265258,-21.33830305463566,549.513089698873 km,27484.518099996538 km
22199,127.96078028380393,-42.60999874203453,375.66855144151714 km,8190.669981557776 km
22200,130.40755983486707,-38.85145614632581,490.97923109315644 km,20865.780505517436 km
22201,119.26105714557897,-41.76244974291498,440.7771983624894 km,11525.298750422922 km
22202,143.46525085801142,-23.248693176632663,206.44703536861238 km,6125.883281854356 km
22203,139.10596830814694,-43.38692227190018,170.79976823707034 km,19056.120887047546 km
22204,123.44950371447096,-30.27584565107672,455.7625425889384 km,28773.040907055234 km
22205,127.79093229428466,-11.99692874254172,464.82906204566495 km,23797.437959342897 km
22206,130.5031888350371,-19.193925672579077,146.8882152003664 km,11933.49098146866 km
22207,118.09666936555685,-40.499037367868866,334.57678667280425 km,5655.782380284739 km
22208,115.51524918231625,-32.719189590092455,310.52666613526515 km,19541.74201745851 km
22209,140.01053438510473,-24.50027856769755,169.28104212849263 km,26565.911271685047 km
22210,152.2854563523227,-14.148837442854255,428.381054945919 km,22154.36857903298 km
22211,132.3564943985133,-23.399701646373565,507.23756250837 km,18585.59146475218 km
22212,120.06721036599659,-17.3312532797373,433.6706135634096 km,6070.543200640977 km
22213,141.4207571809777,-38.56982836007777,434.603704101004 km,18536.88159842314 km
22214,145.6188757421031,-33.33644327651592,473.789279328992 km,22725.61134673981 km
22215,132.27089552505151,-39.5480361499889,326.10449964915335 km,18376.731955133848 km
22216,134.8785900580085,-20.433473991439396,549.1627044766144 km,16260.786767513673 km
22217,153.93498356073962,-17.437384536773845,108.29577070338655 km,28376.252796430617 km
22218,131.8492227009868,-25.724403085090984,514.2387099553057 km,13142.288733814425 km
22219,112.78542630603451,-28.272445056080215,409.1296765294056 km,13887.81264265539 km
22220,118.7600629417273,-36.592428441892615,160.17661229578675 km,27865.166192212626 km
22221,148.05266491652938,-16.036627272004832,410.9822639766305 km,20575.458510559707 km
22222,124.58745328258055,-41.06629075139884,310.9245329156334 km,5230.970838166328 km
22223,153.25437546827814,-35.921440001824024,379.8744778220034 km,24960.631996016145 km
22224,143.21136619085706,-43.23277470941733,282.9559727140496 km,17176.034179907252 km
22225,112.36543297845029,-12.62555453716076,141.86863998995332 km,24386.7708971824 km
22226,144.81756392463504,-43.406780196324696,317.28658457286645 km,16925.108189204147 km
22227,147.1074876508945,-12.295275432049472,523.7628341063851 km,6206.2638455477445 km
22228,146.28953421764237,-35.07310242022969,407.2100947007932 km,22872.777535672773 km
22229,125.72190569344957,-17.115084242995167,391.4289518140311 km,14327.977905846274 km
22230,122.33849391795445,-37.73677945117471,120.91235938134567 km,28228.391752591506 km
22231,146.90730143579373,-30.415446286197792,209.46615189016308 km,12293.869048764795 km
22232,126.80291453778267,-11.286039343646152,308.8767821362674 km,6792.767539663881 km
22233,133.64084969466543,-41.41594179672856,327.93244396687095 km,13429.044781425804 km
22234,119.22003900395883,-17.53065890950033,532.4815171637606 km,28545.455769983964 km
22235,145.88955606796168,-40.14988850361632,399.7171685533936 km,18113.30692875798 km
22236,125.74141232722314,-12.29410942755839,347.088454719246 km,6800.710029731423 km
22237,111.92889037239296,-12.153755229147357,218.59583181794693 km,27444.169825058067 km
22238,114.82237430721433,-16.04890307496165,464.0832293417423 km,13244.171823729832 km
22239,144.861317802278,-32.44441866804013,530.9141174028395 km,21719.792553378167 km
22240,134.78926588287473,-25.88257307993896,355.3452011142838 km,29733.579067188948 km
22241,122.5685998892618,-11.77403351119802,553.8605464936868 km,23547.78025289138 km
22242,122.19562585804529,-25.81642811225098,350.4241384077974 km,28314.4198605983 km
22243,129.97209468607662,-19.32231910523601,584.4407809365387 km,22403.175751036943 km
22244,126.1629848333532,-11.432102226369224,318.8684119351866 km,19291.278925692575 km
22245,112.65200518528417,-19.288187455508577,163.35185276731332 km,16830.501615435467 km
22246,120.18144680773602,-28.22469325320999,213.23407603707165 km,13167.410835826715 km
22247,148.23412696000574,-39.51296757177473,297.5653793967241 km,23219.56781477865 km
22248,120.99868087219077,-37.23098043697156,228.24977666890314 km,28853.358128117405 km
22249,142.53154265568435,-31.698232180058966,537.3232115010162 km,6826.163862188587 km
22250,111.83726928843151,-13.199983461162862,551.1748026721257 km,20730.072484338547 km
22251,144.04655197254255,-15.464508122404833,237.37080686451185 km,18879.57480693187 km
22252,123.50651639433269,-17.268190706119057,325.0095723735709 km,22077.554002045905 km
22253,129.34245402847318,-38.28381280675592,262.83893461627804 km,7920.72038185657 km
22254,139.40511032315712,-32.61963336115961,453.024879296459 km,5938.852552958624 km
22255,121.57221550737317,-14.53910262928374,278.51985810467403 km,7580.145742824236 km
22256,121.01375910434803,-26.674097599329947,580.1007698504187 km,28686.555605021455 km
22257,139.31972103543686,-13.900208482454612,368.98800986671785 km,12593.847304282917 km
22258,131.54120588243939,-43.39101430672721,480.2113531209837 km,26187.503402236423 km
22259,148.74644826190746,-10.382025235713478,203.32969499986967 km,24428.24505212927 km
22260,137.53695721837568,-23.073062046865466,551.0668521798045 km,21636.084144622917 km
22261,123.75857776406949,-29.463457155157116,385.2113750841419 km,12772.073224315369 km
22262,140.00333990528344,-31.410966075791038,111.3826692538746 km,27125.18548671435 km
22263,154.10762802235416,-23.44065024136473,309.19867951620745 km,20824.77822369784 km
22264,130.6932982703914,-20.763955360915535,225.5106692519828 km,18686.12731926347 km
22265,127.95994783923024,-13.449537845844649,520.9246319286997 km,23946.071261145684 km
22266,146.44523860658026,-10.148300663889238,592.3813859371096 km,22196.439565506684 km
22267,142.35047119479674,-16.557828114308474,593.2723249386074 km,6682.13180713275 km
22268,149.38435838962926,-16.14791459181146,568.8330555475989 km,13033.358059041257 km
22269,142.78525894762402,-27.72605912669327,448.78394750073403 km,11733.573670284259 km
22270,140.65979363936464,-19.509447190478806,567.088773519562 km,13008.610921753761 km
22271,132.047319631973,-38.31636702418195,539.3457659678393 km,14045.680630523448 km
22272,137.46234394105093,-35.99518321625634,130.35654879683864 km,19140.80916900155 km
22273,144.36999846685507,-12.538080177395695,551.9752551025194 km,25637.74014786234 km
22274,149.17529468756243,-24.828430847504873,176.68887683931501 km,16516.30786127619 km
22275,115.14068816497922,-13.425897697380513,356.90922119765213 km,9746.302095332216 km
22276,151.80898955451067,-16.734236709076434,466.8753400757532 km,22020.93465560165 km
22277,146.05389165723332,-39.10265962470106,259.92308553864353 km,9195.19913436751 km
22278,135.38224573252975,-17.270118777294428,352.90737093080077 km,29673.40920257299 km
22279,128.57720300624268,-14.908452916560407,204.11313297361988 km,27373.291880697365 km
22280,139.00773361697784,-18.440831937391618,314.9360231036196 km,9249.101284116347 km
22281,139.73448551630565,-26.467562952253093,498.02918582676745 km,19414.94871806819 km
22282,143.03071811384598,-17.150709081037736,280.5808546890505 km,9289.801573799861 km
22283,144.24190709379099,-16.077518076271183,377.13855340900807 km,6341.634097590857 km
22284,153.3523950803352,-38.00512447881847,314.1987601055413 km,17923.623261108478 km
22285,125.0300291896784,-9.712658310099648,598.3108242213459 km,12998.155630118606 km
22286,140.22595253315322,-44.018745682828346,453.69780873604776 km,29575.227548785784 km
22287,138.64438970071947,-42.83197434900053,590.1617841039832 km,17175.37914018115 km
22288,125.95598535155335,-14.748802602498728,141.59220507331085 km,8435.259349642847 km
22289,126.1049441867728,-39.234372703096156,318.39897412259666 km,29113.988269290247 km
22290,126.42798831185661,-19.36112166808413,249.71583741808382 km,11085.01816729917 km
22291,128.66628317654556,-22.24006947503815,321.40323255714105 km,20323.734371994666 km
22292,151.42728953715613,-32.106601825311124,152.45693476385372 km,15862.590872431114 km
22293,111.00744305160927,-26.42412110265154,232.58502522370767 km,6854.68793427275 km
22294,141.86495503573153,-33.11259010823089,545.8626057669677 km,19800.4561986225 km
22295,134.91471600678162,-15.91596571379262,565.3266995493777 km,19523.449593003257 km
22296,133.1382981607694,-39.63457939081576,465.02133241031646 km,23170.570078527056 km
22297,133.37041090591862,-32.759491549498925,482.3635350767635 km,25803.56654358186 km
22298,136.89175753020194,-34.384267811332634,515.7697078956251 km,18505.242671212567 km
22299,146.25506569445395,-29.815887887630375,253.0589440548701 km,14770.626851355199 km
22300,130.32279421723317,-28.45047152208004,594.4536621665256 km,28317.704646960858 km
22301,112.97390992018902,-40.01071194741807,403.8437895374333 km,6504.598412955874 km
22302,147.63860209145486,-41.392327026068926,448.19443880614335 km,9798.203035432216 km
22303,143.3695786713283,-40.01644267240844,506.4463019024618 km,17863.84264955129 km
22304,150.38771990531075,-18.279902751541556,572.0505846421779 km,22804.15771826299 km
22305,123.89429093968482,-43.25336348159994,122.08212312518809 km,9507.832793501308 km
22306,151.86034747641276,-41.25007151648383,450.61772816407654 km,14878.225413945353 km
22307,127.51514715048218,-39.41108656283164,346.1438262340215 km,9723.534756967842 km
22308,117.14403717263357,-39.804630114735616,254.27057466598237 km,28648.94582120238 km
22309,154.69865338931055,-18.56865026007192,238.92096431915584 km,23385.155951057917 km
22310,113.79588633850405,-19.863886785778515,569.8408927002815 km,16633.07714424614 km
22311,144.75258742453758,-30.693446620443883,187.36625956464565 km,25260.047684367342 km
22312,150.54307869437866,-18.616648615822573,427.2767613117252 km,26094.142306738482 km
22313,117.98900159433401,-40.09516738069182,117.70499673585468 km,17632.39827946575 km
22314,120.74751872034588,-39.774785490388936,513.8552081068015 km,20036.578278268018 km
22315,127.77397772169222,-32.04654746470727,593.4089014411124 km,22224.756253225114 km
22316,149.35617620976632,-27.63375074557587,236.17488905340562 km,28171.018454459878 km
22317,135.72068878601726,-16.958057074202728,556.5145221205916 km,25967.26697783722 km
22318,151.60609668597297,-23.477709788763715,200.6329680448444 km,19912.315997195885 km
22319,144.15678017471112,-38.583680899849966,564.4524855233586 km,10842.876785505523 km
22320,114.04699522732103,-37.573573157605466,311.9519701098733 km,14832.461103015397 km
22321,121.58380442675721,-42.70968534234096,438.014721584552 km,29777.134847219317 km
22322,120.19662799237425,-37.0800911891445,368.447390355456 km,8070.586375583673 km
22323,127.62235061859487,-33.240390038959774,287.8410298139188 km,20506.117399356623 km
22324,129.08292812768053,-27.598127521757498,368.44126452181604 km,29969.32711400822 km
22325,121.13873667797438,-17.722764395716133,276.62583330982545 km,21887.554152990382 km
22326,112.77351701051035,-17.662405947847258,519.3223587340303 km,10276.195213298666 km
22327,129.4043008854483,-21.739233128878322,438.566748834402 km,12673.070630263088 km
22328,132.08039323200362,-36.30460128380108,234.86608069122298 km,10270.07800076298 km
22329,146.63410483957955,-15.174837625416025,321.7915000280333 km,9868.94975376701 km
22330,121.05306129007374,-31.455614961966543,159.995049789844 km,6567.41545318446 km
22331,154.0546170245326,-32.62737624746599,105.33191158287698 km,19155.329303945357 km
22332,136.4497524243996,-14.028204341732941,291.68488513866834 km,21447.634682866767 km
22333,114.80446145231637,-22.442587161406998,326.0897642865014 km,11969.997763734456 km
22334,139.22362707537303,-31.8618614323234,350.74476697409114 km,29589.12597756303 km
22335,140.1710819344867,-42.870969040914325,387.0206237562596 km,15295.625357134772 km
22336,134.3949189663996,-28.853758652821796,186.85330638117313 km,16395.55780228218 km
22337,136.74200992809057,-13.122771409432467,470.3570933645148 km,12353.133574897172 km
22338,153.13979125888937,-32.93449996280456,567.5539721034302 km,11721.706409739556 km
22339,125.10393055787475,-21.846175377521835,232.83305376623417 km,7934.396513339171 km
22340,154.1706069337672,-16.83237945382101,595.2913170258432 km,19956.28962364394 km
22341,142.94071704268916,-21.169984112365228,288.54506709008996 km,5961.981288053295 km
22342,123.42126812020715,-15.464952512419366,237.84432063082795 km,25516.06218863276 km
22343,111.00863632243654,-16.63210121612984,278.1220551399922 km,19250.300424099652 km
22344,133.4105073322768,-17.989523221974018,310.3376930207221 km,11071.015166758234 km
22345,138.77637793403676,-21.298072486883267,395.0250878691325 km,15351.339995294922 km
22346,150.0297669523828,-35.9622333930908,534.1367044242397 km,29394.87653609184 km
22347,118.54960272631945,-11.572630979489631,466.8649690563443 km,6238.372676127006 km
22348,115.9144829440556,-39.77249784616426,298.74233968142664 km,10186.462459274435 km
22349,145.38853478595266,-12.062923994625812,449.0228654338978 km,18304.148952443255 km
22350,144.6054994525291,-28.888561732512834,339.5525425489144 km,15155.757370592808 km
22351,129.15870889698417,-28.68724795160538,498.4008447144198 km,16867.43843292658 km
22352,129.69183771775892,-15.155023814509853,498.26636327495993 km,24924.05856308705 km
22353,132.78311645052582,-11.378350044021424,282.3815648259821 km,26411.480345230615 km
22354,140.20431942185957,-37.64662208130344,264.7644746733398 km,18519.670066509767 km
22355,143.87397926401934,-34.152894272088176,436.88141526102083 km,14247.237821448243 km
22356,142.85852998919668,-31.77011363301719,540.0800758252863 km,28184.328395577235 km
22357,119.17589651090734,-36.27054255817184,465.54416577713425 km,25678.046123838958 km
22358,122.42000128726448,-18.245320345010324,295.7048659367782 km,18930.566223728994 km
22359,117.82974083211857,-19.295096557741246,283.0074732962868 km,8734.412733323814 km
22360,147.7687043525996,-36.67086693356275,437.048727292554 km,8543.922164907195 km
22361,127.93480494666453,-38.94105695349592,294.7631563013934 km,9989.428063762067 km
22362,134.68524297530155,-24.45215883953559,416.838193794341 km,28083.62078367999 km
22363,150.09282772863605,-27.60304668595622,267.0527718802666 km,18877.860655131113 km
22364,120.9157437091745,-17.12397839333303,420.5095025950689 km,21536.798869148 km
22365,124.67443464602802,-25.122360376864094,223.7553335833283 km,22868.98086170966 km
22366,133.80834076330524,-41.14694860302328,479.9327392328953 km,18970.943547780982 km
22367,143.181854253932,-20.591446551517873,326.7998229684507 km,17543.40776589552 km
22368,137.24120323784604,-12.278424282854992,392.2852929941014 km,28011.897418961667 km
22369,139.34552360555637,-36.79064773729105,434.2655446600426 km,19693.687025862833 km
22370,144.18520897000906,-33.94500353327581,343.12469419982375 km,29055.621728537757 km
22371,112.95917825169334,-42.528305963576734,186.57292028141882 km,23990.892760704606 km
22372,141.96178606223464,-27.27495703904719,268.09938278154027 km,27656.01421539761 km
22373,131.21493168067124,-18.702901306864753,480.66966580673716 km,17316.143633230004 km
22374,128.0474732420161,-14.894091258488068,551.3131584241763 km,22655.224205287803 km
22375,147.3780903572434,-19.850122361230007,116.7362509586581 km,17862.61482970261 km
22376,140.9998260510377,-23.633120741966863,136.7696871357252 km,29399.629367950303 km
22377,143.766256819247,-17.59850893554078,409.454847276062 km,11304.436327006799 km
22378,124.32700453613143,-41.979512535067485,114.74755041014319 km,27079.276593557555 km
22379,144.9688706006413,-17.804720802920073,451.59003484312376 km,27536.551831613244 km
22380,135.84165598222987,-29.90781703437699,452.32838998011954 km,27018.729006025424 km
22381,111.95481960189755,-26.809439653589457,484.7336855659365 km,27154.713272731315 km
22382,118.64667562718027,-26.229290591086894,401.9909285816996 km,5386.762667630055 km
22383,113.68980575862896,-11.498879398761751,553.8503520363305 km,7377.682700472733 km
22384,128.5318086856532,-18.92130227253902,232.72249866197515 km,11644.5747950424 km
22385,121.99762253686654,-36.37512293224531,548.1924151009168 km,24391.207979086663 km
22386,142.39159229553687,-17.027345668939763,395.9455421731978 km,20574.21920879008 km
22387,113.34501715087166,-21.51498258610768,440.0504940581346 km,9070.08214750941 km
22388,137.91727916645002,-13.675861364787494,109.15722843575762 km,29493.123539027678 km
22389,146.4943807656177,-34.85716212111636,192.0624603267301 km,19448.26732159689 km
22390,116.75873347615132,-39.02689439710372,127.7984923925602 km,23404.51630175901 km
22391,124.24681430822162,-18.230833580216576,505.5729673186441 km,17131.925135224657 km
22392,151.7115602462121,-34.592146135432415,254.379376723213 km,29688.168952908167 km
22393,124.13596610007355,-39.20152262647789,268.3052694795461 km,10277.074534951726 km
22394,145.98487485962082,-22.89444581173487,242.85947925380304 km,25018.98676485653 km
22395,150.8976762218969,-25.087601732718817,585.0257398270602 km,18274.278446617885 km
22396,138.2789045817883,-28.40861977264963,432.4740364860954 km,8880.95008304201 km
22397,111.637062536016,-42.80467947792375,281.03251464468866 km,9145.01652193943 km
22398,151.56195032652752,-30.01219630557558,281.9022251216221 km,13892.488486662936 km
22399,133.54133059987242,-37.129487319035555,374.14052858836595 km,20850.070258637224 km
22400,131.69274874533087,-12.502502142599944,570.2903682157104 km,14596.099895866306 km
22401,147.0905211291271,-39.48177356068858,227.7671497992925 km,13052.242428724976 km
22402,150.87478455693287,-18.201967390298094,499.41039706551237 km,21537.33761349065 km
22403,135.2058350491067,-24.617354995551274,329.50354682856835 km,25990.901539916347 km
22404,153.1555495354329,-28.887664279055812,193.84352657444222 km,15567.912363985926 km
22405,126.52456238863162,-36.139148451866554,178.66107347107592 km,25453.421923992602 km
22406,140.04687229527715,-41.14040101366006,379.5680499288947 km,16040.315031078138 km
22407,134.40714172950663,-40.65018039347104,559.0441869820568 km,7123.0938406040705 km
22408,139.10099163672203,-32.18192796400998,160.25632124322289 km,25497.056464837995 km
22409,123.78976346679022,-16.058227321129966,274.8778562365254 km,6505.210055000164 km
22410,118.79659966494616,-14.494714183983138,361.67971232503663 km,20062.468381537088 km
22411,114.94755349637228,-15.042733553235134,541.6540643899411 km,15869.33430964823 km
22412,111.81436622300538,-25.47155934707406,257.4608455075065 km,5631.724657368082 km
22413,120.81934893983359,-33.09486195641147,328.6437166990978 km,18785.289148834512 km
22414,152.06158045017037,-25.14908930983717,169.97563563487364 km,27931.68036255153 km
22415,121.90417012661682,-31.872323261367715,471.1379776557802 km,22953.573383605115 km
22416,142.8914177617604,-35.286727471709604,596.7664333626163 km,5765.321403967575 km
22417,122.56500413058049,-33.678710393632386,210.97471747683767 km,6162.548180561898 km
22418,112.61978874237292,-35.36038830564677,197.1856287667393 km,20278.486106746328 km
22419,122.93419290877347,-24.953045553955057,432.9232211140493 km,20947.661653432842 km
22420,141.83940396901355,-40.75307232293328,443.43697093016624 km,9475.560269914837 km
22421,136.55585975594704,-12.731671753182969,132.983753217446 km,25994.09160019492 km
22422,135.05033179800677,-22.82157199767957,583.960897251271 km,9505.113755680413 km
22423,146.41522154616115,-13.88033059008799,539.5905111081449 km,8686.025352887436 km
22424,152.1372807702623,-14.851982346909299,122.03390247259406 km,5720.473493086987 km
22425,138.9034136452582,-19.63001521648661,144.58080776136197 km,14809.145600477304 km
22426,151.85929068967525,-14.043979906670323,311.467427677096 km,9036.470457044521 km
22427,146.11510452680375,-42.8458086598665,201.54589514701763 km,20764.17517205449 km
22428,115.65572109512911,-13.28477866403816,339.9904829305509 km,18150.752336074234 km
22429,118.9047848537237,-34.76763457395599,520.1034137199986 km,29000.685145665644 km
22430,114.23585300638973,-39.29661272844489,597.1389632920856 km,16429.561014278734 km
22431,128.55024105826203,-21.778029604506095,347.17439952551604 km,6454.138216122316 km
22432,125.13532167896186,-35.20783902700111,477.309974750936 km,6365.727434287866 km
22433,139.35618797659205,-24.042133580452212,401.55093893926323 km,6237.814874166479 km
22434,154.21841764242524,-27.79204128286731,302.87595155365244 km,23430.216561492914 km
22435,137.9935102518213,-31.42004654423046,116.98708016815975 km,13196.582872129098 km
22436,118.09366484455687,-12.112632069767741,488.174090496677 km,26872.059274200135 km
22437,128.8547108673687,-43.07907149472383,204.17596280001612 km,14027.134335612689 km
22438,117.87530020427147,-10.968713748721527,561.0826298748794 km,29639.906184180567 km
